FIPSCode;BoroCode;GeogName;GeoID;Pop2;Pop2P;Hsp1;Hsp1P;WNH;WNHP;BNH;BNHP;ANH;ANHP;ONH;ONHP;TwoPlNH;TwoPlNHP
061;1;Manhattan;10212004000;1604;100;123;7,7;233;14,5;1074;67;72;4,5;17;1,1;85;5,3
061;1;Manhattan;10213031000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10213031001;803;100;413;51,4;165;20,5;179;22,3;16;2;10;1,2;20;2,5
061;1;Manhattan;10213031002;421;100;165;39,2;30;7,1;189;44,9;11;2,6;7;1,7;19;4,5
061;1;Manhattan;10213032000;234;100;102;43,6;34;14,5;79;33,8;8;3,4;5;2,1;6;2,6
061;1;Manhattan;10213032001;278;100;105;37,8;12;4,3;122;43,9;15;5,4;8;2,9;16;5,8
061;1;Manhattan;10213032002;161;100;57;35,4;21;13;61;37,9;11;6,8;1;0,6;10;6,2
061;1;Manhattan;10213032003;252;100;84;33,3;48;19;82;32,5;10;4;8;3,2;20;7,9
061;1;Manhattan;10213033000;1058;100;346;32,7;204;19,3;380;35,9;73;6,9;8;0,8;47;4,4
061;1;Manhattan;10213033001;831;100;268;32,3;208;25;279;33,6;27;3,2;11;1,3;38;4,6
061;1;Manhattan;10213034000;387;100;133;34,4;118;30,5;56;14,5;60;15,5;8;2,1;12;3,1
061;1;Manhattan;10213034001;464;100;78;16,8;148;31,9;182;39,2;39;8,4;0;;17;3,7
061;1;Manhattan;10213034002;694;100;101;14,6;183;26,4;357;51,4;25;3,6;0;;28;4
061;1;Manhattan;10214001000;14;100;4;28,6;5;35,7;5;35,7;0;;0;;0;
061;1;Manhattan;10214001001;259;100;43;16,6;4;1,5;184;71;5;1,9;4;1,5;19;7,3
061;1;Manhattan;10214001002;5;100;1;20;0;;4;80;0;;0;;0;
061;1;Manhattan;10214001003;1215;100;193;15,9;127;10,5;773;63,6;61;5;11;0,9;50;4,1
061;1;Manhattan;10214001004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10214002000;1582;100;186;11,8;176;11,1;1070;67,6;67;4,2;17;1,1;66;4,2
061;1;Manhattan;10215001000;177;100;36;20,3;51;28,8;46;26;23;13;6;3,4;15;8,5
061;1;Manhattan;10215001001;692;100;187;27;93;13,4;307;44,4;43;6,2;8;1,2;54;7,8
061;1;Manhattan;10215001002;213;100;49;23;20;9,4;112;52,6;7;3,3;5;2,3;20;9,4
061;1;Manhattan;10215002000;614;100;131;21,3;7;1,1;445;72,5;6;1;8;1,3;17;2,8
061;1;Manhattan;10215002001;1629;100;386;23,7;257;15,8;902;55,4;32;2;10;0,6;42;2,6
061;1;Manhattan;10215002002;531;100;243;45,8;6;1,1;271;51;1;0,2;2;0,4;8;1,5
061;1;Manhattan;10216001000;768;100;120;15,6;116;15,1;479;62,4;28;3,6;7;0,9;18;2,3
061;1;Manhattan;10216001001;434;100;174;40,1;58;13,4;163;37,6;13;3;7;1,6;19;4,4
061;1;Manhattan;10216001002;46;100;17;37;6;13;4;8,7;7;15,2;1;2,2;11;23,9
061;1;Manhattan;10216001003;18;100;9;50;1;5,6;7;38,9;0;;0;;1;5,6
061;1;Manhattan;10216001004;932;100;221;23,7;340;36,5;236;25,3;78;8,4;18;1,9;39;4,2
061;1;Manhattan;10216002000;906;100;147;16,2;247;27,3;394;43,5;65;7,2;12;1,3;41;4,5
061;1;Manhattan;10216003000;529;100;123;23,3;78;14,7;268;50,7;22;4,2;4;0,8;34;6,4
061;1;Manhattan;10216003001;560;100;69;12,3;121;21,6;300;53,6;24;4,3;2;0,4;44;7,9
061;1;Manhattan;10216004000;1246;100;291;23,4;269;21,6;570;45,7;46;3,7;20;1,6;50;4
061;1;Manhattan;10216004001;833;100;167;20;313;37,6;232;27,9;74;8,9;8;1;39;4,7
061;1;Manhattan;10216005000;1193;100;259;21,7;170;14,2;595;49,9;117;9,8;9;0,8;43;3,6
061;1;Manhattan;10216005001;1102;100;280;25,4;354;32,1;342;31;50;4,5;24;2,2;52;4,7
061;1;Manhattan;10216005002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10217031000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10217031001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10217031002;12;100;2;16,7;0;;6;50;0;;3;25;1;8,3
061;1;Manhattan;10217031003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10217031004;1;100;0;;0;;1;100;0;;0;;0;
061;1;Manhattan;10217031005;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10217031006;532;100;99;18,6;202;38;116;21,8;89;16,7;9;1,7;17;3,2
061;1;Manhattan;10218001000;683;100;93;13,6;196;28,7;316;46,3;38;5,6;5;0,7;35;5,1
061;1;Manhattan;10218001001;764;100;76;9,9;146;19,1;473;61,9;19;2,5;9;1,2;41;5,4
061;1;Manhattan;10218002000;828;100;91;11;149;18;510;61,6;29;3,5;5;0,6;44;5,3
061;1;Manhattan;10218002001;6;100;1;16,7;1;16,7;4;66,7;0;;0;;0;
061;1;Manhattan;10218002002;128;100;30;23,4;5;3,9;69;53,9;5;3,9;3;2,3;16;12,5
061;1;Manhattan;10218002003;520;100;141;27,1;19;3,7;329;63,3;7;1,3;10;1,9;14;2,7
061;1;Manhattan;10218003000;959;100;172;17,9;256;26,7;419;43,7;73;7,6;10;1;29;3
061;1;Manhattan;10218003001;703;100;154;21,9;189;26,9;288;41;41;5,8;16;2,3;15;2,1
061;1;Manhattan;10218004000;345;100;110;31,9;10;2,9;181;52,5;10;2,9;6;1,7;28;8,1
061;1;Manhattan;10218004001;487;100;71;14,6;162;33,3;191;39,2;25;5,1;7;1,4;31;6,4
061;1;Manhattan;10218004002;1093;100;213;19,5;232;21,2;555;50,8;45;4,1;8;0,7;40;3,7
061;1;Manhattan;10218004003;14;100;1;7,1;0;;13;92,9;0;;0;;0;
061;1;Manhattan;10219000001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001000;206;100;118;57,3;11;5,3;61;29,6;3;1,5;6;2,9;7;3,4
061;1;Manhattan;10219001001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001005;29;100;18;62,1;4;13,8;0;;0;;3;10,3;4;13,8
061;1;Manhattan;10219001006;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001007;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001008;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001009;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001010;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001011;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001012;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001013;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001014;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001015;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219001016;497;100;288;57,9;101;20,3;57;11,5;35;7;4;0,8;12;2,4
061;1;Manhattan;10219001017;488;100;321;65,8;17;3,5;138;28,3;3;0,6;5;1;4;0,8
061;1;Manhattan;10219002000;705;100;466;66,1;65;9,2;137;19,4;13;1,8;8;1,1;16;2,3
061;1;Manhattan;10219002001;490;100;312;63,7;47;9,6;105;21,4;7;1,4;6;1,2;13;2,7
061;1;Manhattan;10219002002;28;100;17;60,7;2;7,1;0;;3;10,7;1;3,6;5;17,9
061;1;Manhattan;10219003000;1083;100;603;55,7;14;1,3;419;38,7;8;0,7;12;1,1;27;2,5
061;1;Manhattan;10219003001;1611;100;800;49,7;5;0,3;756;46,9;26;1,6;13;0,8;11;0,7
061;1;Manhattan;10219004000;523;100;256;48,9;4;0,8;237;45,3;15;2,9;7;1,3;4;0,8
061;1;Manhattan;10219004001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10219004002;36;100;14;38,9;8;22,2;10;27,8;2;5,6;1;2,8;1;2,8
061;1;Manhattan;10220001000;389;100;98;25,2;69;17,7;183;47;17;4,4;5;1,3;17;4,4
061;1;Manhattan;10220001001;683;100;123;18;198;29;287;42;17;2,5;18;2,6;40;5,9
061;1;Manhattan;10220002000;447;100;93;20,8;94;21;220;49,2;10;2,2;9;2;21;4,7
061;1;Manhattan;10220002001;170;100;22;12,9;54;31,8;48;28,2;30;17,6;5;2,9;11;6,5
061;1;Manhattan;10220002002;658;100;85;12,9;245;37,2;260;39,5;29;4,4;3;0,5;36;5,5
061;1;Manhattan;10220003000;413;100;114;27,6;40;9,7;214;51,8;14;3,4;7;1,7;24;5,8
061;1;Manhattan;10220003001;248;100;86;34,7;42;16,9;101;40,7;4;1,6;4;1,6;11;4,4
061;1;Manhattan;10220004000;27;100;7;25,9;2;7,4;2;7,4;4;14,8;4;14,8;8;29,6
061;1;Manhattan;10220004001;331;100;57;17,2;164;49,5;63;19;23;6,9;5;1,5;19;5,7
061;1;Manhattan;10220004002;528;100;86;16,3;167;31,6;210;39,8;34;6,4;1;0,2;30;5,7
061;1;Manhattan;10220004003;472;100;96;20,3;69;14,6;277;58,7;13;2,8;4;0,8;13;2,8
061;1;Manhattan;10220005000;1221;100;229;18,8;198;16,2;666;54,5;44;3,6;15;1,2;69;5,7
061;1;Manhattan;10220005001;527;100;55;10,4;115;21,8;277;52,6;18;3,4;10;1,9;52;9,9
061;1;Manhattan;10221021000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10221021001;345;100;73;21,2;75;21,7;171;49,6;7;2;3;0,9;16;4,6
061;1;Manhattan;10221021002;316;100;57;18;101;32;136;43;3;0,9;0;;19;6
061;1;Manhattan;10221021003;211;100;19;9;38;18;132;62,6;8;3,8;2;0,9;12;5,7
061;1;Manhattan;10221021004;305;100;47;15,4;91;29,8;132;43,3;16;5,2;3;1;16;5,2
061;1;Manhattan;10221021005;267;100;25;9,4;80;30;143;53,6;2;0,7;3;1,1;14;5,2
061;1;Manhattan;10221022000;273;100;40;14,7;58;21,2;150;54,9;7;2,6;2;0,7;16;5,9
061;1;Manhattan;10221022001;18;100;1;5,6;6;33,3;3;16,7;2;11,1;4;22,2;2;11,1
061;1;Manhattan;10221022002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10221022003;201;100;24;11,9;32;15,9;119;59,2;9;4,5;5;2,5;12;6
061;1;Manhattan;10221022004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10221022005;5;100;1;20;0;;4;80;0;;0;;0;
061;1;Manhattan;10221022006;441;100;41;9,3;89;20,2;236;53,5;39;8,8;4;0,9;32;7,3
061;1;Manhattan;10222001000;67;100;17;25,4;15;22,4;15;22,4;4;6;4;6;12;17,9
061;1;Manhattan;10222001001;58;100;12;20,7;21;36,2;10;17,2;3;5,2;1;1,7;11;19
061;1;Manhattan;10222001002;738;100;201;27,2;133;18;368;49,9;23;3,1;1;0,1;12;1,6
061;1;Manhattan;10222001003;1017;100;141;13,9;254;25;479;47,1;78;7,7;21;2,1;44;4,3
061;1;Manhattan;10222002000;55;100;19;34,5;6;10,9;16;29,1;1;1,8;2;3,6;11;20
061;1;Manhattan;10222002001;23;100;12;52,2;1;4,3;8;34,8;0;;2;8,7;0;
061;1;Manhattan;10222002002;732;100;101;13,8;178;24,3;385;52,6;35;4,8;2;0,3;31;4,2
061;1;Manhattan;10222002003;603;100;63;10,4;221;36,7;241;40;38;6,3;2;0,3;38;6,3
061;1;Manhattan;10223010001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223011000;1361;100;1131;83,1;108;7,9;84;6,2;18;1,3;9;0,7;11;0,8
061;1;Manhattan;10223012000;50;100;20;40;7;14;15;30;0;;0;;8;16
061;1;Manhattan;10223012001;11;100;0;;5;45,5;6;54,5;0;;0;;0;
061;1;Manhattan;10223012002;1982;100;1465;73,9;283;14,3;91;4,6;84;4,2;35;1,8;24;1,2
061;1;Manhattan;10223013000;913;100;424;46,4;306;33,5;53;5,8;76;8,3;13;1,4;41;4,5
061;1;Manhattan;10223013001;60;100;28;46,7;8;13,3;13;21,7;0;;2;3,3;9;15
061;1;Manhattan;10223013002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223013003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223013004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223013005;1175;100;849;72,3;168;14,3;50;4,3;71;6;18;1,5;19;1,6
061;1;Manhattan;10223014000;1706;100;1170;68,6;219;12,8;222;13;42;2,5;18;1,1;35;2,1
061;1;Manhattan;10223020001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223021000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223021001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223021002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223021003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10223022000;3101;100;1747;56,3;432;13,9;577;18,6;246;7,9;16;0,5;83;2,7
061;1;Manhattan;10224001000;797;100;154;19,3;149;18,7;419;52,6;25;3,1;8;1;42;5,3
061;1;Manhattan;10224001001;830;100;157;18,9;106;12,8;510;61,4;13;1,6;7;0,8;37;4,5
061;1;Manhattan;10224002000;677;100;187;27,6;110;16,2;343;50,7;17;2,5;8;1,2;12;1,8
061;1;Manhattan;10224002001;921;100;330;35,8;187;20,3;294;31,9;53;5,8;14;1,5;43;4,7
061;1;Manhattan;10224002002;225;100;40;17,8;56;24,9;103;45,8;11;4,9;3;1,3;12;5,3
061;1;Manhattan;10224003000;1128;100;486;43,1;8;0,7;589;52,2;11;1;10;0,9;24;2,1
061;1;Manhattan;10224003001;537;100;210;39,1;1;0,2;298;55,5;7;1,3;2;0,4;19;3,5
061;1;Manhattan;10224004000;2231;100;979;43,9;20;0,9;1162;52,1;26;1,2;20;0,9;24;1,1
061;1;Manhattan;10225000001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10225001000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10225001001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10225001002;37;100;25;67,6;0;;2;5,4;0;;1;2,7;9;24,3
061;1;Manhattan;10225001003;60;100;28;46,7;12;20;2;3,3;4;6,7;3;5;11;18,3
061;1;Manhattan;10225001004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10225001005;1119;100;658;58,8;185;16,5;204;18,2;30;2,7;17;1,5;25;2,2
061;1;Manhattan;10225001006;1228;100;696;56,7;245;20;194;15,8;44;3,6;11;0,9;38;3,1
061;1;Manhattan;10225002000;1181;100;555;47;118;10;435;36,8;28;2,4;5;0,4;40;3,4
061;1;Manhattan;10225002001;1269;100;905;71,3;193;15,2;71;5,6;49;3,9;12;0,9;39;3,1
061;1;Manhattan;10225003000;588;100;250;42,5;161;27,4;131;22,3;26;4,4;10;1,7;10;1,7
061;1;Manhattan;10225003001;550;100;345;62,7;86;15,6;81;14,7;15;2,7;9;1,6;14;2,5
061;1;Manhattan;10225003002;477;100;299;62,7;84;17,6;43;9;27;5,7;7;1,5;17;3,6
061;1;Manhattan;10225003003;374;100;147;39,3;17;4,5;193;51,6;0;;8;2,1;9;2,4
061;1;Manhattan;10225004000;355;100;239;67,3;9;2,5;93;26,2;0;;6;1,7;8;2,3
061;1;Manhattan;10225004001;636;100;344;54,1;95;14,9;132;20,8;26;4,1;10;1,6;29;4,6
061;1;Manhattan;10225005000;826;100;524;63,4;151;18,3;105;12,7;21;2,5;11;1,3;14;1,7
061;1;Manhattan;10225005001;1195;100;876;73,3;142;11,9;114;9,5;33;2,8;4;0,3;26;2,2
061;1;Manhattan;10226001000;964;100;289;30;94;9,8;510;52,9;27;2,8;5;0,5;39;4
061;1;Manhattan;10226001001;421;100;69;16,4;72;17,1;227;53,9;32;7,6;4;1;17;4
061;1;Manhattan;10226001002;293;100;50;17,1;43;14,7;172;58,7;10;3,4;6;2;12;4,1
061;1;Manhattan;10226001003;98;100;35;35,7;12;12,2;40;40,8;1;1;2;2;8;8,2
061;1;Manhattan;10226002000;713;100;93;13;221;31;312;43,8;43;6;2;0,3;42;5,9
061;1;Manhattan;10226002001;424;100;65;15,3;101;23,8;217;51,2;12;2,8;10;2,4;19;4,5
061;1;Manhattan;10226003000;330;100;72;21,8;53;16,1;180;54,5;8;2,4;6;1,8;11;3,3
061;1;Manhattan;10226003001;484;100;97;20;50;10,3;300;62;16;3,3;12;2,5;9;1,9
061;1;Manhattan;10226003002;584;100;166;28,4;39;6,7;338;57,9;26;4,5;1;0,2;14;2,4
061;1;Manhattan;10226003003;579;100;119;20,6;118;20,4;304;52,5;18;3,1;5;0,9;15;2,6
061;1;Manhattan;10227001000;213;100;60;28,2;56;26,3;67;31,5;7;3,3;8;3,8;15;7
061;1;Manhattan;10227001001;274;100;84;30,7;74;27;76;27,7;15;5,5;5;1,8;20;7,3
061;1;Manhattan;10227001002;350;100;95;27,1;73;20,9;139;39,7;9;2,6;6;1,7;28;8
061;1;Manhattan;10227001003;385;100;76;19,7;115;29,9;157;40,8;13;3,4;5;1,3;19;4,9
061;1;Manhattan;10227001004;508;100;184;36,2;116;22,8;154;30,3;23;4,5;8;1,6;23;4,5
061;1;Manhattan;10227002000;746;100;190;25,5;250;33,5;231;31;40;5,4;7;0,9;28;3,8
061;1;Manhattan;10227002001;487;100;80;16,4;177;36,3;168;34,5;31;6,4;5;1;26;5,3
061;1;Manhattan;10227003000;183;100;26;14,2;51;27,9;55;30,1;29;15,8;6;3,3;16;8,7
061;1;Manhattan;10227003001;1949;100;633;32,5;332;17;862;44,2;43;2,2;20;1;59;3
061;1;Manhattan;10227003002;292;100;85;29,1;52;17,8;118;40,4;10;3,4;8;2,7;19;6,5
061;1;Manhattan;10228001000;1136;100;285;25,1;167;14,7;591;52;43;3,8;17;1,5;33;2,9
061;1;Manhattan;10228001001;919;100;204;22,2;121;13,2;528;57,5;15;1,6;16;1,7;35;3,8
061;1;Manhattan;10228002000;812;100;207;25,5;28;3,4;510;62,8;12;1,5;19;2,3;36;4,4
061;1;Manhattan;10228002001;399;100;64;16;52;13;245;61,4;12;3;3;0,8;23;5,8
061;1;Manhattan;10228002002;304;100;29;9,5;10;3,3;237;78;0;;4;1,3;24;7,9
061;1;Manhattan;10228003000;802;100;119;14,8;155;19,3;451;56,2;30;3,7;3;0,4;44;5,5
061;1;Manhattan;10228003001;418;100;75;17,9;76;18,2;231;55,3;16;3,8;8;1,9;12;2,9
061;1;Manhattan;10228004000;582;100;61;10,5;179;30,8;286;49,1;17;2,9;0;;39;6,7
061;1;Manhattan;10228004001;589;100;99;16,8;127;21,6;308;52,3;15;2,5;2;0,3;38;6,5
061;1;Manhattan;10229000001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10229001000;373;100;134;35,9;96;25,7;105;28,2;16;4,3;2;0,5;20;5,4
061;1;Manhattan;10229001001;768;100;465;60,5;131;17,1;116;15,1;25;3,3;4;0,5;27;3,5
061;1;Manhattan;10229002000;224;100;117;52,2;6;2,7;79;35,3;3;1,3;1;0,4;18;8
061;1;Manhattan;10229002001;1290;100;806;62,5;188;14,6;235;18,2;21;1,6;12;0,9;28;2,2
061;1;Manhattan;10229003000;1003;100;606;60,4;140;14;215;21,4;23;2,3;4;0,4;15;1,5
061;1;Manhattan;10229003001;1132;100;685;60,5;145;12,8;237;20,9;43;3,8;8;0,7;14;1,2
061;1;Manhattan;10229004000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10229004001;1617;100;845;52,3;196;12,1;415;25,7;67;4,1;28;1,7;66;4,1
061;1;Manhattan;10229005000;40;100;14;35;3;7,5;11;27,5;1;2,5;0;;11;27,5
061;1;Manhattan;10229005001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10229005002;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10229005003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10229005004;787;100;394;50,1;232;29,5;108;13,7;30;3,8;5;0,6;18;2,3
061;1;Manhattan;10229005005;741;100;406;54,8;170;22,9;101;13,6;32;4,3;12;1,6;20;2,7
061;1;Manhattan;10230001000;1725;100;414;24;104;6;1061;61,5;55;3,2;19;1,1;72;4,2
061;1;Manhattan;10230002000;592;100;178;30,1;107;18,1;238;40,2;27;4,6;14;2,4;28;4,7
061;1;Manhattan;10230002001;971;100;205;21,1;147;15,1;519;53,5;39;4;14;1,4;47;4,8
061;1;Manhattan;10230003000;1219;100;259;21,2;185;15,2;701;57,5;20;1,6;13;1,1;41;3,4
061;1;Manhattan;10230003001;462;100;66;14,3;159;34,4;165;35,7;31;6,7;4;0,9;37;8
061;1;Manhattan;10230004000;1292;100;402;31,1;24;1,9;788;61;36;2,8;6;0,5;36;2,8
061;1;Manhattan;10230004001;1356;100;294;21,7;66;4,9;939;69,2;12;0,9;4;0,3;41;3
061;1;Manhattan;10230005000;1494;100;269;18;132;8,8;980;65,6;13;0,9;28;1,9;72;4,8
061;1;Manhattan;10231001000;302;100;160;53;52;17,2;63;20,9;9;3;4;1,3;14;4,6
061;1;Manhattan;10231001001;604;100;172;28,5;129;21,4;242;40,1;24;4;2;0,3;35;5,8
061;1;Manhattan;10231001002;361;100;92;25,5;69;19,1;165;45,7;15;4,2;2;0,6;18;5
061;1;Manhattan;10231001003;491;100;286;58,2;68;13,8;119;24,2;8;1,6;2;0,4;8;1,6
061;1;Manhattan;10231001004;367;100;167;45,5;67;18,3;91;24,8;20;5,4;4;1,1;18;4,9
061;1;Manhattan;10231002000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10231002001;437;100;142;32,5;56;12,8;168;38,4;21;4,8;12;2,7;38;8,7
061;1;Manhattan;10231002002;344;100;54;15,7;103;29,9;152;44,2;10;2,9;4;1,2;21;6,1
061;1;Manhattan;10231002003;393;100;72;18,3;155;39,4;128;32,6;14;3,6;1;0,3;23;5,9
061;1;Manhattan;10231002004;371;100;47;12,7;120;32,3;145;39,1;21;5,7;7;1,9;31;8,4
061;1;Manhattan;10231002005;465;100;171;36,8;69;14,8;180;38,7;6;1,3;14;3;25;5,4
061;1;Manhattan;10231003000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10231004000;2138;100;699;32,7;509;23,8;703;32,9;119;5,6;21;1;87;4,1
061;1;Manhattan;10232001000;646;100;227;35,1;91;14,1;291;45;14;2,2;1;0,2;22;3,4
061;1;Manhattan;10232001001;563;100;176;31,3;8;1,4;348;61,8;7;1,2;2;0,4;22;3,9
061;1;Manhattan;10232002000;1073;100;392;36,5;32;3;609;56,8;8;0,7;19;1,8;13;1,2
061;1;Manhattan;10232002001;1338;100;454;33,9;56;4,2;758;56,7;20;1,5;4;0,3;46;3,4
061;1;Manhattan;10232003000;849;100;316;37,2;7;0,8;472;55,6;19;2,2;13;1,5;22;2,6
061;1;Manhattan;10232003001;1198;100;478;39,9;14;1,2;648;54,1;30;2,5;15;1,3;13;1,1
061;1;Manhattan;10232004000;1384;100;265;19,1;69;5;970;70,1;20;1,4;17;1,2;43;3,1
061;1;Manhattan;10232004001;1010;100;253;25;119;11,8;550;54,5;16;1,6;24;2,4;48;4,8
061;1;Manhattan;10233000001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10233001000;602;100;301;50;169;28,1;97;16,1;15;2,5;2;0,3;18;3
061;1;Manhattan;10233001001;153;100;43;28,1;39;25,5;47;30,7;8;5,2;0;;16;10,5
061;1;Manhattan;10233001002;55;100;33;60;9;16,4;4;7,3;3;5,5;1;1,8;5;9,1
061;1;Manhattan;10233001003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10233001004;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10233001005;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10233001006;362;100;153;42,3;92;25,4;65;18;26;7,2;10;2,8;16;4,4
061;1;Manhattan;10233001007;308;100;117;38;87;28,2;78;25,3;20;6,5;0;;6;1,9
061;1;Manhattan;10233001008;662;100;258;39;190;28,7;133;20,1;54;8,2;0;;27;4,1
061;1;Manhattan;10233002000;976;100;294;30,1;279;28,6;287;29,4;70;7,2;14;1,4;32;3,3
061;1;Manhattan;10233002001;1080;100;346;32;282;26,1;328;30,4;45;4,2;12;1,1;67;6,2
061;1;Manhattan;10233003000;1458;100;793;54,4;260;17,8;303;20,8;36;2,5;22;1,5;44;3
061;1;Manhattan;10233003001;712;100;432;60,7;110;15,4;124;17,4;15;2,1;3;0,4;28;3,9
061;1;Manhattan;10234001000;1195;100;198;16,6;278;23,3;617;51,6;29;2,4;10;0,8;63;5,3
061;1;Manhattan;10234001001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10234001002;1436;100;449;31,3;94;6,5;797;55,5;24;1,7;23;1,6;49;3,4
061;1;Manhattan;10234002000;856;100;178;20,8;165;19,3;460;53,7;30;3,5;2;0,2;21;2,5
061;1;Manhattan;10234002001;851;100;241;28,3;164;19,3;319;37,5;64;7,5;9;1,1;54;6,3
061;1;Manhattan;10234002002;600;100;169;28,2;53;8,8;333;55,5;7;1,2;9;1,5;29;4,8
061;1;Manhattan;10234002003;174;100;51;29,3;7;4;96;55,2;0;;2;1,1;18;10,3
061;1;Manhattan;10235011000;941;100;431;45,8;253;26,9;186;19,8;33;3,5;2;0,2;36;3,8
061;1;Manhattan;10235011001;192;100;60;31,3;18;9,4;95;49,5;2;1;5;2,6;12;6,3
061;1;Manhattan;10235011002;188;100;60;31,9;10;5,3;106;56,4;1;0,5;0;;11;5,9
061;1;Manhattan;10235011003;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10235011004;304;100;90;29,6;40;13,2;149;49;3;1;8;2,6;14;4,6
061;1;Manhattan;10235011005;12;100;7;58,3;0;;5;41,7;0;;0;;0;
061;1;Manhattan;10235012000;361;100;117;32,4;59;16,3;155;42,9;7;1,9;3;0,8;20;5,5
061;1;Manhattan;10235012001;457;100;253;55,4;54;11,8;126;27,6;7;1,5;5;1,1;12;2,6
061;1;Manhattan;10235013000;921;100;423;45,9;74;8;377;40,9;9;1;11;1,2;27;2,9
061;1;Manhattan;10235013001;291;100;89;30,6;77;26,5;95;32,6;14;4,8;0;;16;5,5
061;1;Manhattan;10235013002;500;100;124;24,8;157;31,4;187;37,4;7;1,4;6;1,2;19;3,8
061;1;Manhattan;10235013003;263;100;82;31,2;53;20,2;93;35,4;18;6,8;3;1,1;14;5,3
061;1;Manhattan;10235014000;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10235015000;2290;100;988;43,1;396;17,3;734;32,1;56;2,4;13;0,6;103;4,5
061;1;Manhattan;10235021000;385;100;116;30,1;62;16,1;176;45,7;8;2,1;1;0,3;22;5,7
061;1;Manhattan;10235021001;348;100;109;31,3;19;5,5;180;51,7;20;5,7;1;0,3;19;5,5
061;1;Manhattan;10235021002;413;100;105;25,4;27;6,5;253;61,3;5;1,2;7;1,7;16;3,9
061;1;Manhattan;10235021003;551;100;72;13,1;54;9,8;379;68,8;31;5,6;4;0,7;11;2
061;1;Manhattan;10235021004;509;100;82;16,1;73;14,3;307;60,3;22;4,3;4;0,8;21;4,1
061;1;Manhattan;10236000001;0;;0;;0;;0;;0;;0;;0;
061;1;Manhattan;10236001000;102;100;29;28,4;7;6,9;54;52,9;0;;0;;12;11,8
061;1;Manhattan;10236001001;594;100;149;25,1;25;4,2;388;65,3;4;0,7;5;0,8;23;3,9
